row_number,strt_lon,strt_lat,end_lon,end_lat,m,km,minutes,hours
7508,-71.057629,42.35892,-71.088088,42.347265,3890,3.89,16.73333333,0.278888889
7509,-71.057629,42.35892,-71.045859,42.335693,3632,3.632,15.53333333,0.258888889
7510,-71.035705,42.311819,-71.070884,42.36069,9017,9.017,33.81666667,0.563611111
7511,-71.060292,42.371848,-71.060515,42.365942,985,0.985,3.65,0.060833333
7512,-71.120526,42.333689,-71.069849,42.356052,6173,6.173,21.86666667,0.364444444
7513,-71.116865,42.377945,-71.088496,42.335911,6607,6.607,27.68333333,0.461388889
7514,-71.1065,42.338629,-71.056605,42.377022,8404,8.404,32.25,0.5375
7515,-71.076472,42.366981,-71.045859,42.335693,5854,5.854,26.56666667,0.442777778
7516,-71.050699,42.357143,-71.106541,42.378551,6864,6.864,23.96666667,0.399444444
7517,-71.066289,42.351146,-71.082383,42.348762,1968,1.968,7.966666667,0.132777778
7518,-71.129791,42.36337,-71.123338,42.341598,3091,3.091,11.36666667,0.189444444
7519,-71.10942,42.39082,-71.035705,42.311819,14136,14.136,54.4,0.906666667
7520,-71.056605,42.377022,-71.056868,42.360583,2453,2.453,9.35,0.155833333
7521,-71.123413,42.40449,-71.121851,42.372244,4412,4.412,15.61666667,0.260277778
7522,-71.09169,42.366277,-71.073089,42.336437,4686,4.686,23.23333333,0.387222222
7523,-71.060292,42.371848,-71.109927,42.340299,7648,7.648,29.35,0.489166667
7524,-71.07711,42.3707,-71.065928,42.325941,6975,6.975,29.55,0.4925
7525,-71.124565,42.363732,-71.114214,42.366621,1733,1.733,7.583333333,0.126388889
7526,-71.045859,42.335693,-71.093198,42.3581,7304,7.304,27.46666667,0.457777778
7527,-71.056868,42.360583,-71.070884,42.36069,1470,1.47,7.5,0.125
7528,-71.085954,42.348717,-71.045859,42.335693,4917,4.917,24.28333333,0.404722222
7529,-71.123413,42.40449,-71.096413,42.386428,3727,3.727,14.13333333,0.235555556
7530,-71.057629,42.35892,-71.109927,42.340299,5954,5.954,23.18333333,0.386388889
7531,-71.102221,42.343912,-71.10042,42.363562,3587,3.587,19.08333333,0.318055556
7532,-71.048927,42.378338,-71.076472,42.366981,3533,3.533,12.16666667,0.202777778
7533,-71.048927,42.378338,-71.100694,42.345733,7801,7.801,28.13333333,0.468888889
7534,-71.10042,42.363562,-71.048927,42.378338,5836,5.836,20.18333333,0.336388889
7535,-71.062679,42.352409,-71.116865,42.377945,8827,8.827,33.15,0.5525
7536,-71.116865,42.377945,-71.076163,42.347433,7697,7.697,31.25,0.520833333
7537,-71.089886,42.350851,-71.075354,42.325333,3952,3.952,21.48333333,0.358055556
7538,-71.107593,42.383405,-71.048927,42.378338,6170,6.17,21.9,0.365
7539,-71.124565,42.363732,-71.069849,42.356052,6340,6.34,20.78333333,0.346388889
7540,-71.035705,42.311819,-71.065928,42.325941,4519,4.519,15.96666667,0.266111111
7541,-71.073089,42.336437,-71.065928,42.325941,1596,1.596,6.166666667,0.102777778
7542,-71.060515,42.365942,-71.070378,42.352096,3113,3.113,11.91666667,0.198611111
7543,-71.116865,42.377945,-71.107593,42.383405,1555,1.555,5.766666667,0.096111111
7544,-71.070884,42.36069,-71.062679,42.352409,1860,1.86,8.4,0.14
7545,-71.069849,42.356052,-71.06514,42.361285,1858,1.858,7.75,0.129166667
7546,-71.124565,42.363732,-71.057629,42.35892,8343,8.343,31.05,0.5175
7547,-71.100694,42.345733,-71.069849,42.356052,3444,3.444,14.15,0.235833333
7548,-71.118201,42.369832,-71.1065,42.338629,4363,4.363,22.18333333,0.369722222
7549,-71.116772,42.400877,-71.120526,42.333689,10322,10.322,39.38333333,0.656388889
7550,-71.062679,42.352409,-71.070884,42.36069,2211,2.211,10.26666667,0.171111111
7551,-71.120886,42.373231,-71.069849,42.356052,7303,7.303,24.6,0.41
7552,-71.065928,42.325941,-71.07711,42.3707,7454,7.454,30.21666667,0.503611111
7553,-71.10942,42.39082,-71.10042,42.363562,4082,4.082,16.08333333,0.268055556
7554,-71.069849,42.356052,-71.107593,42.383405,6534,6.534,22.8,0.38
7555,-71.057629,42.35892,-71.062679,42.352409,1204,1.204,5.116666667,0.085277778
7556,-71.116772,42.400877,-71.123413,42.40449,763,0.763,2.416666667,0.040277778
7557,-71.045859,42.335693,-71.07711,42.3707,6405,6.405,22.7,0.378333333
7558,-71.07711,42.3707,-71.116865,42.377945,3943,3.943,13.56666667,0.226111111
7559,-71.07278,42.355596,-71.082383,42.348762,1869,1.869,7.883333333,0.131388889
7560,-71.089886,42.350851,-71.035705,42.311819,7732,7.732,32.08333333,0.534722222
7561,-71.069849,42.356052,-71.076163,42.347433,1841,1.841,9.466666667,0.157777778
7562,-71.123413,42.40449,-71.118579,42.373268,4763,4.763,17.01666667,0.283611111
7563,-71.1065,42.338629,-71.060292,42.371848,7570,7.57,29.03333333,0.483888889
7564,-71.107593,42.383405,-71.051122,42.320494,10827,10.827,42.58333333,0.709722222
7565,-71.116772,42.400877,-71.096831,42.349046,8372,8.372,31.83333333,0.530555556
7566,-71.056605,42.377022,-71.048927,42.378338,908,0.908,2.933333333,0.048888889
7567,-71.123413,42.40449,-71.07278,42.355596,9146,9.146,32.11666667,0.535277778
7568,-71.090188,42.362429,-71.0833545,42.3281898,5053,5.053,26.18333333,0.436388889
7569,-71.075354,42.325333,-71.081572,42.340799,2693,2.693,11.78333333,0.196388889
7570,-71.116772,42.400877,-71.064608,42.375603,5826,5.826,21.36666667,0.356111111
7571,-71.129791,42.36337,-71.118201,42.369832,1597,1.597,7.766666667,0.129444444
7572,-71.073644,42.350989,-71.056605,42.377022,5348,5.348,19.81666667,0.330277778
7573,-71.056605,42.377022,-71.055547,42.352175,3700,3.7,14.41666667,0.240277778
7574,-71.082383,42.348762,-71.124565,42.363732,5239,5.239,20.18333333,0.336388889
7575,-71.082383,42.348762,-71.081572,42.340799,1681,1.681,6.7,0.111666667
7576,-71.120526,42.333689,-71.07403,42.334057,4694,4.694,18.51666667,0.308611111
7577,-71.059364,42.359677,-71.056605,42.377022,3969,3.969,14.55,0.2425
7578,-71.096413,42.386428,-71.070884,42.36069,5646,5.646,21.3,0.355
7579,-71.070884,42.36069,-71.123338,42.341598,5868,5.868,22.83333333,0.380555556
7580,-71.069849,42.356052,-71.124565,42.363732,5998,5.998,19.61666667,0.326944444
7581,-71.070884,42.36069,-71.120526,42.333689,6604,6.604,24.48333333,0.408055556
7582,-71.07131,42.360877,-71.118201,42.369832,6476,6.476,21.8,0.363333333
7583,-71.070884,42.36069,-71.105884,42.350075,3918,3.918,12.61666667,0.210277778
7584,-71.114214,42.366621,-71.035705,42.311819,14250,14.25,52.28333333,0.871388889
7585,-71.118201,42.369832,-71.07131,42.360877,6625,6.625,22.06666667,0.367777778
7586,-71.073089,42.336437,-71.081572,42.340799,1060,1.06,5.666666667,0.094444444
7587,-71.045859,42.335693,-71.146452,42.357247,10384,10.384,41.1,0.685
7588,-71.048927,42.378338,-71.056868,42.360583,2970,2.97,11.28333333,0.188055556
7589,-71.107593,42.383405,-71.116772,42.400877,2799,2.799,10.55,0.175833333
7590,-71.073089,42.336437,-71.124565,42.363732,6665,6.665,28.86666667,0.481111111
7591,-71.082383,42.348762,-71.121851,42.372244,6063,6.063,23.25,0.3875
7592,-71.116865,42.377945,-71.062679,42.352409,6654,6.654,26.2,0.436666667
7593,-71.123338,42.341598,-71.070884,42.36069,6633,6.633,24.71666667,0.411944444
7594,-71.0790969,42.3348756,-71.09169,42.366277,4423,4.423,21.51666667,0.358611111
7595,-71.090179,42.341814,-71.060515,42.365942,5165,5.165,22.61666667,0.376944444
7596,-71.059364,42.359677,-71.060292,42.371848,3135,3.135,11.31666667,0.188611111
7597,-71.070884,42.36069,-71.077303,42.349673,1923,1.923,8.383333333,0.139722222
7598,-71.050699,42.357143,-71.056605,42.377022,3262,3.262,11.8,0.196666667
7599,-71.0790969,42.3348756,-71.075354,42.325333,1398,1.398,6.633333333,0.110555556
7600,-71.096831,42.349046,-71.082383,42.348762,1400,1.4,5.783333333,0.096388889
7601,-71.045461,42.351821,-71.123338,42.341598,8401,8.401,34.2,0.57
7602,-71.088496,42.335911,-71.118201,42.369832,6602,6.602,26.45,0.440833333
7603,-71.090179,42.341814,-71.116205,42.332799,2689,2.689,8.883333333,0.148055556
7604,-71.056605,42.377022,-71.050699,42.357143,3007,3.007,12.68333333,0.211388889
7605,-71.090188,42.362429,-71.10042,42.363562,1055,1.055,3.533333333,0.058888889
7606,-71.060515,42.365942,-71.090179,42.341814,5385,5.385,21.51666667,0.358611111
7607,-71.057629,42.35892,-71.075354,42.325333,5155,5.155,21.76666667,0.362777778
7608,-71.075354,42.325333,-71.090179,42.341814,3350,3.35,14.55,0.2425
7609,-71.105828,42.347527,-71.070884,42.36069,4672,4.672,18.71666667,0.311944444
7610,-71.085918,42.343864,-71.116205,42.332799,3171,3.171,9.5,0.158333333
7611,-71.120886,42.373231,-71.060292,42.371848,6077,6.077,22.6,0.376666667
7612,-71.1065,42.338629,-71.070884,42.36069,5397,5.397,21.41666667,0.356944444
7613,-71.073089,42.336437,-71.120886,42.373231,7752,7.752,33.56666667,0.559444444
7614,-71.116205,42.332799,-71.085918,42.343864,3325,3.325,11.9,0.198333333
7615,-71.118201,42.369832,-71.076472,42.366981,4694,4.694,17.11666667,0.285277778
7616,-71.066289,42.351146,-71.123338,42.341598,6196,6.196,24.5,0.408333333
7617,-71.060515,42.365942,-71.062679,42.352409,2448,2.448,10.85,0.180833333
7618,-71.082578,42.345959,-71.069849,42.356052,2399,2.399,9.15,0.1525
7619,-71.073089,42.336437,-71.075354,42.325333,1788,1.788,7.566666667,0.126111111
7620,-71.1031,42.36507,-71.082383,42.348762,2904,2.904,13.83333333,0.230555556
7621,-71.074182,42.338623,-71.126908,42.402763,9692,9.692,40.51666667,0.675277778
7622,-71.051122,42.320494,-71.057629,42.35892,5587,5.587,22.2,0.37
7623,-71.075354,42.325333,-71.07278,42.355596,5945,5.945,24.15,0.4025
7624,-71.088496,42.335911,-71.116865,42.377945,6744,6.744,27.63333333,0.460555556
7625,-71.070378,42.352096,-71.082383,42.348762,1475,1.475,7.983333333,0.133055556
7626,-71.119945,42.379011,-71.060515,42.365942,6342,6.342,23.73333333,0.395555556
7627,-71.073089,42.336437,-71.055407,42.356755,3521,3.521,15.33333333,0.255555556
7628,-71.060292,42.371848,-71.090188,42.362429,3622,3.622,11.98333333,0.199722222
7629,-71.048927,42.378338,-71.096413,42.386428,5631,5.631,23.46666667,0.391111111
7630,-71.10042,42.363562,-71.063348,42.354979,4266,4.266,16,0.266666667
7631,-71.089886,42.350851,-71.051122,42.320494,5456,5.456,24.83333333,0.413888889
7632,-71.118201,42.369832,-71.070378,42.352096,6611,6.611,23.05,0.384166667
7633,-71.064608,42.375603,-71.123413,42.40449,6836,6.836,26.56666667,0.442777778
7634,-71.088088,42.347265,-71.073089,42.336437,2053,2.053,9.483333333,0.158055556
7635,-71.121851,42.372244,-71.090188,42.362429,3232,3.232,10.65,0.1775
7636,-71.100694,42.345733,-71.0790969,42.3348756,3757,3.757,16.91666667,0.281944444
7637,-71.120886,42.373231,-71.123413,42.40449,4860,4.86,18.73333333,0.312222222
7638,-71.069849,42.356052,-71.09169,42.366277,4575,4.575,16.31666667,0.271944444
7639,-71.055407,42.356755,-71.075354,42.325333,5230,5.23,21.26666667,0.354444444
7640,-71.060292,42.371848,-71.116865,42.377945,5633,5.633,18.71666667,0.311944444
7641,-71.088088,42.347265,-71.060515,42.365942,4421,4.421,19.21666667,0.320277778
7642,-71.045859,42.335693,-71.084105,42.362613,7190,7.19,25.46666667,0.424444444
7643,-71.116772,42.400877,-71.107593,42.383405,2822,2.822,9.633333333,0.160555556
7644,-71.081572,42.340799,-71.118201,42.369832,5769,5.769,24.08333333,0.401388889
7645,-71.129791,42.36337,-71.116772,42.400877,5334,5.334,22.56666667,0.376111111
7646,-71.069849,42.356052,-71.105884,42.350075,3559,3.559,11.18333333,0.186388889
7647,-71.116865,42.377945,-71.102221,42.343912,6265,6.265,25.1,0.418333333
7648,-71.069849,42.356052,-71.051122,42.320494,6348,6.348,25.56666667,0.426111111
7649,-71.118201,42.369832,-71.081572,42.340799,7486,7.486,28.41666667,0.473611111
7650,-71.056067,42.362811,-71.117152,42.369182,8521,8.521,30.15,0.5025
7651,-71.123413,42.40449,-71.10942,42.39082,2518,2.518,9.666666667,0.161111111
7652,-71.060292,42.371848,-71.123413,42.40449,7396,7.396,29.06666667,0.484444444
7653,-71.051122,42.320494,-71.069849,42.356052,4901,4.901,21.51666667,0.358611111
7654,-71.062679,42.352409,-71.059364,42.359677,1050,1.05,4.233333333,0.070555556
7655,-71.119945,42.379011,-71.069849,42.356052,5655,5.655,20.3,0.338333333
7656,-71.123338,42.341598,-71.102221,42.343912,2292,2.292,9.45,0.1575
7657,-71.056605,42.377022,-71.109927,42.340299,8482,8.482,32.43333333,0.540555556
7658,-71.060292,42.371848,-71.0790969,42.3348756,6705,6.705,27.28333333,0.454722222
7659,-71.116772,42.400877,-71.035705,42.311819,15857,15.857,59.75,0.995833333
7660,-71.035705,42.311819,-71.116772,42.400877,16716,16.716,60.4,1.006666667
7661,-71.111075,42.373379,-71.063348,42.354979,5230,5.23,19.85,0.330833333
7662,-71.066289,42.351146,-71.070884,42.36069,2054,2.054,7.766666667,0.129444444
7663,-71.070884,42.36069,-71.059364,42.359677,1034,1.034,5.183333333,0.086388889
7664,-71.048927,42.378338,-71.044624,42.353412,5200,5.2,19.98333333,0.333055556
7665,-71.119945,42.379011,-71.070884,42.36069,5095,5.095,19.03333333,0.317222222
7666,-71.060292,42.371848,-71.07131,42.360877,2746,2.746,10.2,0.17
7667,-71.0790969,42.3348756,-71.090188,42.362429,3864,3.864,19,0.316666667
7668,-71.048927,42.378338,-71.051122,42.320494,8311,8.311,30.68333333,0.511388889
7669,-71.082383,42.348762,-71.076472,42.366981,3980,3.98,15.71666667,0.261944444
7670,-71.069849,42.356052,-71.118579,42.373268,7181,7.181,24.75,0.4125
7671,-71.095319,42.379637,-71.123413,42.40449,4710,4.71,18.78333333,0.313055556
7672,-71.074182,42.338623,-71.057629,42.35892,2758,2.758,12.31666667,0.205277778
7673,-71.114214,42.366621,-71.116772,42.400877,5095,5.095,20.41666667,0.340277778
7674,-71.120526,42.333689,-71.116772,42.400877,9789,9.789,41.6,0.693333333
7675,-71.070884,42.36069,-71.129791,42.36337,6809,6.809,22.71666667,0.378611111
7676,-71.073089,42.336437,-71.095319,42.379637,7942,7.942,33.23333333,0.553888889
7677,-71.120886,42.373231,-71.126908,42.402763,4341,4.341,15.98333333,0.266388889
7678,-71.065928,42.325941,-71.116772,42.400877,11338,11.338,47.08333333,0.784722222
7679,-71.094734,42.331567,-71.082383,42.348762,2900,2.9,10.05,0.1675
7680,-71.116865,42.377945,-71.085954,42.348717,7649,7.649,28.93333333,0.482222222
7681,-71.109927,42.340299,-71.060292,42.371848,7084,7.084,30.7,0.511666667
7682,-71.096831,42.349046,-71.069849,42.356052,3767,3.767,11.83333333,0.197222222
7683,-71.111075,42.373379,-71.099855,42.346171,5316,5.316,21.45,0.3575
7684,-71.07131,42.360877,-71.051122,42.320494,6945,6.945,28.15,0.469166667
7685,-71.07278,42.355596,-71.048927,42.378338,4615,4.615,15.88333333,0.264722222
7686,-71.090188,42.362429,-71.069849,42.356052,2234,2.234,8.15,0.135833333
7687,-71.060292,42.371848,-71.102797,42.337171,7272,7.272,28.1,0.468333333
7688,-71.035705,42.311819,-71.088496,42.335911,6677,6.677,26.21666667,0.436944444
7689,-71.070884,42.36069,-71.0790969,42.3348756,3860,3.86,17.1,0.285
7690,-71.118201,42.369832,-71.077303,42.349673,5955,5.955,23.88333333,0.398055556
7691,-71.068922,42.341522,-71.048927,42.378338,6846,6.846,26.48333333,0.441388889
7692,-71.118201,42.369832,-71.085918,42.343864,4390,4.39,18.31666667,0.305277778
7693,-71.07278,42.355596,-71.120526,42.333689,5829,5.829,23.23333333,0.387222222
7694,-71.070884,42.36069,-71.07278,42.355596,1092,1.092,3.9,0.065
7695,-71.116205,42.332799,-71.13401,42.348607,3231,3.231,13.81666667,0.230277778
7696,-71.048927,42.378338,-71.068922,42.341522,5848,5.848,22.6,0.376666667
7697,-71.07711,42.3707,-71.051122,42.320494,7713,7.713,31.7,0.528333333
7698,-71.060515,42.365942,-71.055407,42.356755,1863,1.863,9.233333333,0.153888889
7699,-71.107593,42.383405,-71.075354,42.325333,10486,10.486,44.06666667,0.734444444
7700,-71.096831,42.349046,-71.064608,42.375603,6514,6.514,21.9,0.365
7701,-71.07403,42.334057,-71.069849,42.356052,3184,3.184,14.6,0.243333333
7702,-71.082674,42.348323,-71.116865,42.377945,7281,7.281,28.7,0.478333333
7703,-71.051122,42.320494,-71.07711,42.3707,8298,8.298,30.83333333,0.513888889
7704,-71.126908,42.402763,-71.09169,42.366277,5183,5.183,18.55,0.309166667
7705,-71.076163,42.347433,-71.048927,42.378338,6503,6.503,25.25,0.420833333
7706,-71.126908,42.402763,-71.090179,42.341814,8698,8.698,33.5,0.558333333
7707,-71.116772,42.400877,-71.114214,42.366621,5087,5.087,18.11666667,0.301944444
7708,-71.114214,42.366621,-71.055407,42.356755,8248,8.248,31.03333333,0.517222222
7709,-71.065928,42.325941,-71.082383,42.348762,4044,4.044,15.93333333,0.265555556
7710,-71.06514,42.361285,-71.120526,42.333689,7133,7.133,27.45,0.4575
7711,-71.055407,42.356755,-71.116772,42.400877,9421,9.421,34.75,0.579166667
7712,-71.048927,42.378338,-71.116865,42.377945,6984,6.984,23.73333333,0.395555556
7713,-71.044624,42.353412,-71.100694,42.345733,7260,7.26,28.78333333,0.479722222
7714,-71.060515,42.365942,-71.05896,42.354594,1768,1.768,8.95,0.149166667
7715,-71.045859,42.335693,-71.095319,42.379637,8472,8.472,30.58333333,0.509722222
7716,-71.116772,42.400877,-71.082578,42.345959,8467,8.467,33.3,0.555
7717,-71.056605,42.377022,-71.07131,42.360877,3580,3.58,13.28333333,0.221388889
7718,-71.105495,42.366426,-71.126908,42.402763,5314,5.314,18.1,0.301666667
7719,-71.117152,42.369182,-71.060292,42.371848,5892,5.892,22.01666667,0.366944444
7720,-71.095319,42.379637,-71.116772,42.400877,3947,3.947,16.36666667,0.272777778
7721,-71.10042,42.363562,-71.07711,42.3707,2783,2.783,9.333333333,0.155555556
7722,-71.082383,42.348762,-71.074182,42.338623,2056,2.056,9.566666667,0.159444444
7723,-71.044624,42.353412,-71.051122,42.320494,5040,5.04,17.78333333,0.296388889
7724,-71.116865,42.377945,-71.064608,42.375603,5441,5.441,20.58333333,0.343055556
7725,-71.096413,42.386428,-71.10942,42.39082,1206,1.206,5.066666667,0.084444444
7726,-71.107593,42.383405,-71.069849,42.356052,5877,5.877,21.38333333,0.356388889
7727,-71.086388,42.366095,-71.120526,42.333689,7641,7.641,29.16666667,0.486111111
7728,-71.082578,42.345959,-71.060515,42.365942,4585,4.585,19.46666667,0.324444444
7729,-71.060515,42.365942,-71.096831,42.349046,4659,4.659,17.25,0.2875
7730,-71.060515,42.365942,-71.056868,42.360583,1059,1.059,5.566666667,0.092777778
7731,-71.116772,42.400877,-71.0790969,42.3348756,10318,10.318,42.08333333,0.701388889
7732,-71.056605,42.377022,-71.093198,42.3581,5619,5.619,19.43333333,0.323888889
7733,-71.055547,42.352175,-71.075354,42.325333,4163,4.163,18.16666667,0.302777778
7734,-71.086388,42.366095,-71.0441,42.3475,5938,5.938,26.9,0.448333333
7735,-71.106541,42.378551,-71.116772,42.400877,3558,3.558,13.28333333,0.221388889
7736,-71.10942,42.39082,-71.086388,42.366095,4459,4.459,17.88333333,0.298055556
7737,-71.102221,42.343912,-71.060515,42.365942,5912,5.912,24.51666667,0.408611111
7738,-71.116205,42.332799,-71.0790969,42.3348756,3850,3.85,15.76666667,0.262777778
7739,-71.082383,42.348762,-71.096413,42.386428,7406,7.406,29.01666667,0.483611111
7740,-71.09169,42.366277,-71.086388,42.366095,651,0.651,2.983333333,0.049722222
7741,-71.057629,42.35892,-71.116865,42.377945,6799,6.799,24.23333333,0.403888889
7742,-71.086388,42.366095,-71.096413,42.386428,3186,3.186,13.65,0.2275
7743,-71.086388,42.366095,-71.077303,42.349673,4722,4.722,19.26666667,0.321111111
7744,-71.075354,42.325333,-71.088088,42.347265,3834,3.834,16.83333333,0.280555556
7745,-71.075354,42.325333,-71.099855,42.346171,5129,5.129,21.15,0.3525
7746,-71.073089,42.336437,-71.082578,42.345959,1613,1.613,8.6,0.143333333
7747,-71.086388,42.366095,-71.105884,42.350075,4806,4.806,15.96666667,0.266111111
7748,-71.123413,42.40449,-71.086388,42.366095,6412,6.412,24.26666667,0.404444444
7749,-71.106541,42.378551,-71.130516,42.397828,2958,2.958,10.25,0.170833333
7750,-71.086388,42.366095,-71.09169,42.366277,759,0.759,3.133333333,0.052222222
7751,-71.073089,42.336437,-71.084105,42.362613,5764,5.764,24.16666667,0.402777778
7752,-71.093198,42.3581,-71.09169,42.366277,1722,1.722,6.933333333,0.115555556
7753,-71.09169,42.366277,-71.070884,42.36069,1946,1.946,7.933333333,0.132222222
7754,-71.048927,42.378338,-71.0441,42.3475,5803,5.803,23.73333333,0.395555556
7755,-71.075354,42.325333,-71.074182,42.338623,2141,2.141,8.516666667,0.141944444
7756,-71.09169,42.366277,-71.116772,42.400877,5389,5.389,20.76666667,0.346111111
